week,country_name,city_name,orders,billings,subtotal,delivery_fees,service_fees,other_fees,promotions
2021-05-10,Middle-earth,Rivendell,80460,240188263.77000004,187849735.71000013,60965786.69999997,0.0,0.0,-26908711.830000006
2021-05-10,Middle-earth,other,26118,79920157.59000005,63407774.429999955,19194225.959999982,0.0,0.0,-4870213.5299999975
2021-05-10,Middle-earth,Osgiliath,1171098,3802442176.260005,3066410610.9000034,817389357.3299869,32403270.89999998,944580.0,-279018197.64
2021-05-10,Middle-earth,Minas Tirith,187098,574565406.8699998,456728811.62999946,137563834.59000036,0.0,0.0,-53866787.51999996
2021-05-10,Middle-earth,Lonely Mountain,69126,209147093.6100001,166053661.40999997,49006609.46999999,933198.6300000007,26208.0,-11940681.479999997
2021-05-10,Middle-earth,Gondolin,40788,134375677.79999995,107742857.03999996,30406562.550000027,443884.3500000003,10374.0,-11399013.990000008
2021-05-10,Middle-earth,other,19351,59882323.40999998,47706804.6,14183993.459999993,0.0,0.0,-2269099.5599999987
2021-05-10,Middle-earth,Dale,46645,154381865.82000005,119653707.80999996,40589416.14000001,0.0,0.0,-8643958.050000008
2021-05-10,Middle-earth,other,18610,59099151.93000001,47071863.930000015,13952601.389999995,0.0,0.0,-3003420.42
2021-05-10,Middle-earth,Fornost,37200,115080567.42000002,92030292.9,26839331.61000001,0.0,0.0,-6443883.809999999
2021-05-10,Middle-earth,Edoras,54937,173601166.83,138569875.07999992,39801680.10000003,758366.6999999996,12558.0,-7586432.490000001
2021-05-10,Middle-earth,Hobbiton,63915,213419363.4299999,171327887.64000002,47641882.46999997,1031159.2200000002,20748.0,-10632088.740000008
2021-05-10,Middle-earth,other,21457,67158677.03999995,53745575.51999996,15574306.019999985,0.0,0.0,-3102052.589999998
2021-05-17,Middle-earth,other,11874,34244934.36000003,27028042.860000025,8380862.489999996,0.0,0.0,-2289200.55
2021-05-17,Middle-earth,other,9978,30047043.390000027,23664445.35000001,7415668.260000001,0.0,0.0,-1964955.7200000007
2021-05-17,Middle-earth,Khazad-dum,230736,711412564.5899997,568036155.9599996,162634685.85000017,4159337.9100000015,163254.0,-68098220.19000001
2021-05-17,Middle-earth,Lake Town,57121,176457322.85999998,141694764.11999995,39503602.32000002,737446.7099999998,12012.0,-9893661.96
2021-05-17,Middle-earth,Pelargir,42454,135898605.57,109131092.07000001,30431080.680000007,566363.0700000001,3822.0,-8789871.090000004
2021-05-17,Middle-earth,Goblin Town,37249,118841188.82999994,95219648.15999995,27461034.509999983,0.0,0.0,-8116333.679999999
2021-05-17,Middle-earth,Archet,26691,81094811.06999998,64389160.28999997,19385656.29000001,0.0,0.0,-4872072.660000003
2021-05-17,Middle-earth,Minas Morgul,68676,205539586.97999996,162604707.71999988,48519012.36000004,1178311.6799999995,26754.0,-17764585.020000003
2021-05-17,Middle-earth,other,7164,22294580.49000003,17755409.490000006,5272186.919999996,0.0,0.0,-1667044.4699999995
2021-05-17,Middle-earth,Rivendell,83599,261605261.19,205010248.16999993,65953079.00999997,0.0,0.0,-36172314.36000001
2021-05-17,Middle-earth,other,27039,85710362.01000005,68027442.21000001,20553932.489999972,0.0,0.0,-7047486.809999999
2021-05-17,Middle-earth,Osgiliath,1229418,4088369679.030006,3296368136.880007,880431224.3999869,34628013.42000002,940212.0,-343736808.8699993
2021-05-17,Middle-earth,Minas Tirith,203454,625013278.889999,496794638.3399996,149402299.41000038,0.0,0.0,-71143297.68000002
2021-05-17,Middle-earth,Lonely Mountain,72802,220956653.18999985,175790471.2200001,51329121.48000003,993072.9900000002,22386.0,-15473416.140000006
2021-05-17,Middle-earth,Gondolin,46195,146909339.8499999,117928178.55000007,33077867.54999999,504353.85000000003,7644.0,-14650858.95000001
2021-05-17,Middle-earth,other,20571,65081035.11000001,51911326.74000003,15342097.680000005,0.0,0.0,-3557954.3999999994
2021-05-17,Middle-earth,Dale,50229,168590128.98000008,130888004.52000007,44020117.04999998,0.0,0.0,-12097257.900000004
2021-05-17,Middle-earth,other,19488,60241091.82,48012985.01999997,14185028.129999995,0.0,0.0,-3636624.8100000005
2021-05-17,Middle-earth,Fornost,39636,123932171.9999999,99405745.52999993,28621961.549999975,0.0,0.0,-8918336.7
2021-05-17,Middle-earth,Edoras,62274,187274516.51999977,149356869.48000005,43029683.97000003,861833.6999999997,17472.0,-10799536.019999992
2021-05-17,Middle-earth,Hobbiton,71448,227269906.50000003,182378100.45000008,50748554.21999993,1175715.4500000004,11466.0,-13771665.180000003
2021-05-17,Middle-earth,other,22561,72456124.64999993,58230288.47999996,16515509.009999985,0.0,0.0,-4368242.97
2021-05-24,Middle-earth,other,12145,36146253.78000002,28590337.229999993,8772996.959999999,0.0,0.0,-2440543.5599999987
2021-05-24,Middle-earth,other,10162,29984823.95999997,23642078.46000001,7370126.399999998,0.0,0.0,-1966547.3099999996
2021-05-24,Middle-earth,Khazad-dum,239398,756800485.3499999,603733655.0699996,173901608.7899999,4387276.53,143598.0,-71312060.81999998
2021-05-24,Middle-earth,Lake Town,59670,191339579.3399998,153469314.17999986,42999765.9,835494.6600000004,9828.0,-11418719.130000006
2021-05-24,Middle-earth,Pelargir,46816,146094822.51000005,117204949.68000002,32900709.660000015,560589.1199999999,5460.0,-9658985.699999996
2021-05-24,Middle-earth,Goblin Town,37899,119896980.84000003,96113878.76999998,27652773.33000002,0.0,0.0,-8279945.310000007
2021-05-24,Middle-earth,Archet,29532,88895938.95000003,70502514.80999999,21354070.920000013,0.0,0.0,-5177262.090000003
2021-05-24,Middle-earth,Minas Morgul,75282,224155648.07999998,177444878.51999986,52768104.48,1297061.2200000004,27300.0,-18890734.59000001
2021-05-24,Middle-earth,other,7417,23040386.459999982,18313364.160000004,5490049.110000001,0.0,0.0,-1749899.9699999997
2021-05-24,Middle-earth,Rivendell,90532,274774923.15000015,215341911.32999995,69123654.59999995,0.0,0.0,-35697941.37000001
2021-05-24,Middle-earth,other,28351,90994465.38000001,72349840.28999995,21668042.760000013,0.0,0.0,-7455250.529999998
2021-05-24,Middle-earth,Osgiliath,1319793,4163248432.980011,3358102852.650007,894312253.3799858,35872254.59999999,930930.0,-352472942.6399996
2021-05-24,Middle-earth,Minas Tirith,210826,652566399.0300001,519047206.8599998,155946464.31000018,0.0,0.0,-70976453.72999996
2021-05-24,Middle-earth,Lonely Mountain,72748,226233565.7400001,179645864.58,52978538.33999994,997402.7700000007,22932.0,-15516607.469999997
2021-05-24,Middle-earth,Gondolin,47889,154161281.81999993,123601028.45999998,34915444.20000001,505975.4700000002,10374.0,-14923665.120000012
2021-05-24,Middle-earth,other,21801,69189313.82999998,55236398.490000024,16271318.700000005,0.0,0.0,-3940563.8999999994
2021-05-24,Middle-earth,Dale,54628,179450642.27999988,139410971.70000002,46838154.09000007,0.0,0.0,-14803506.9
2021-05-24,Middle-earth,other,20872,66683217.50999996,53197907.489999995,15648264.449999996,0.0,0.0,-4497008.879999999
2021-05-24,Middle-earth,Fornost,42261,131909652.42000008,105591125.63999987,30629417.910000034,0.0,0.0,-9925818.630000005
2021-05-24,Middle-earth,Edoras,60907,197169609.0,157204775.91000006,45408821.639999926,892346.9100000004,18018.0,-11593054.200000003
2021-05-24,Middle-earth,Hobbiton,71893,242109539.49000007,194377496.03999987,53964980.15999996,1238991.3900000008,20202.0,-14670239.220000004
2021-05-24,Middle-earth,other,24351,76038902.93999994,60782087.73000003,17715627.929999996,0.0,0.0,-4835124.84
2021-06-02,Middle-earth,other,11316,34473361.64999997,27209167.439999975,8438569.230000002,0.0,0.0,-1862381.429999999
2021-06-02,Middle-earth,other,9513,26768714.700000003,21053186.70000001,6642529.530000008,0.0,0.0,-1776664.8900000001
2021-06-02,Middle-earth,Khazad-dum,230889,683778655.5600002,545543175.4500002,157036921.86000037,4055982.8400000012,144144.0,-57708151.41000005
2021-06-02,Middle-earth,Lake Town,54708,172806826.92000005,138567535.47,38917108.23000001,712852.1399999995,5460.0,-8534356.739999993
2021-06-02,Middle-earth,Pelargir,42354,133863895.6199999,107409802.5,30108233.61000003,528866.5199999999,5460.0,-7266066.990000009
2021-06-02,Middle-earth,Goblin Town,35047,112815762.15000018,90358167.90000017,26102742.120000012,0.0,0.0,-6754344.870000002
2021-06-02,Middle-earth,Archet,26841,84022029.00000006,66751412.910000004,20047282.709999997,0.0,0.0,-4430435.099999996
2021-06-02,Middle-earth,Minas Morgul,70215,211867014.44999993,167716531.70999998,49787749.830000006,1294350.33,36036.0,-17067195.599999987
2021-06-02,Middle-earth,other,7191,21817553.93999995,17289111.83999998,5260265.01,0.0,0.0,-1358387.9400000002
2021-06-02,Middle-earth,Rivendell,76971,248399948.15999985,194864391.54,62432028.74999999,0.0,0.0,-30410103.359999996
2021-06-02,Middle-earth,other,25471,80291063.58000004,63877446.35999999,19080223.889999993,0.0,0.0,-5253003.210000005
2021-06-02,Middle-earth,Osgiliath,1234288,3858741942.51001,3113718147.540003,827315801.1299881,33436731.50999999,883428.0,-287573329.6800002
2021-06-02,Middle-earth,Minas Tirith,189505,594969186.6299995,472749327.9599996,142529666.37000045,0.0,0.0,-59782864.04999996
2021-06-02,Middle-earth,Lonely Mountain,67657,205667498.40000004,163355692.5,48069100.16999997,913627.2600000008,22386.0,-12390555.450000003
2021-06-02,Middle-earth,Gondolin,43330,138912861.36000013,111580737.44999999,31233932.729999993,439259.72999999986,6552.0,-12391912.25999998
2021-06-02,Middle-earth,other,20511,61856623.91999993,49264613.579999976,14658874.23,0.0,0.0,-2737338.2399999993
2021-06-02,Middle-earth,Dale,46555,158005501.2900003,122590682.76000002,41307365.18999999,0.0,0.0,-9995925.029999996
2021-06-02,Middle-earth,other,19485,60736605.930000015,48388338.179999985,14329316.82,0.0,0.0,-3189035.85
2021-06-02,Middle-earth,Fornost,35980,117235681.29000004,93979103.40000017,27199899.090000004,0.0,0.0,-7455040.320000002
2021-06-02,Middle-earth,Edoras,58944,183594563.87999988,146535215.19000012,42104274.03000003,840354.0600000004,10374.0,-8560436.430000005
2021-06-02,Middle-earth,Hobbiton,67569,222033299.66999972,178501325.7299999,49207993.38000003,1140108.0599999996,10374.0,-12146780.099999988
2021-06-02,Middle-earth,other,22173,68720335.32000001,55033551.30000002,15893445.749999996,0.0,0.0,-3632172.179999998
2021-06-09,Middle-earth,other,11811,37627535.40000004,29963303.370000016,8901066.72,0.0,0.0,-3851541.3300000015
2021-06-09,Middle-earth,other,9859,30704754.990000002,24447185.490000013,7272534.359999998,0.0,0.0,-3613348.8299999996
2021-06-09,Middle-earth,Khazad-dum,235843,754564036.5900006,607531030.4699996,166627567.47000012,4600830.780000003,148512.0,-97203135.11999999
2021-06-09,Middle-earth,Lake Town,57319,192099507.6000002,155590941.87000012,41375598.81000003,876955.1700000002,4914.0,-18889069.290000003
2021-06-09,Middle-earth,Pelargir,46900,151449485.46,122773483.56000012,32567316.600000028,630122.2200000007,8736.0,-15783514.109999986
2021-06-09,Middle-earth,Goblin Town,38574,126876597.11999999,102619313.16,28202147.61,0.0,0.0,-14335803.299999999
2021-06-09,Middle-earth,Archet,28966,96154514.81999998,77324926.7700001,21861389.550000012,0.0,0.0,-9886307.339999994
2021-06-09,Middle-earth,Minas Morgul,71236,226376713.2900002,180779499.80999985,51432607.589999996,1331814.120000001,28392.0,-25446305.430000015
2021-06-09,Middle-earth,other,7140,23195739.84000004,18610786.740000017,5323655.610000002,0.0,0.0,-2511133.1699999985
2021-06-09,Middle-earth,Rivendell,89905,280802522.90999985,223356495.17999986,67384084.95000005,0.0,0.0,-46903600.37999999
2021-06-09,Middle-earth,other,29806,95364289.02000001,76810496.48999996,21566227.410000008,0.0,0.0,-12312878.759999989
2021-06-09,Middle-earth,Osgiliath,1284213,4123931079.4500065,3350616340.890006,858213002.0099874,36193493.699999996,897624.0,-458230560.0599992
2021-06-09,Middle-earth,Minas Tirith,207528,657626508.6300002,527513319.0599997,151540730.25000042,0.0,0.0,-92753786.58000001
2021-06-09,Middle-earth,Lonely Mountain,70770,229989666.2699999,184333075.2900001,51738869.91000003,1104978.42,16926.0,-24911722.290000018
2021-06-09,Middle-earth,Gondolin,50296,163176945.75000003,132281677.71000004,35267373.960000046,524370.2099999996,10920.0,-24412642.800000045
2021-06-09,Middle-earth,other,21205,67472471.43,54264870.660000004,15413358.869999986,0.0,0.0,-5712866.250000003
2021-06-09,Middle-earth,Dale,53361,180970182.12000003,144404108.94,42678595.049999975,0.0,0.0,-21781062.03000001
2021-06-09,Middle-earth,other,21366,68482358.49,55147438.70999996,15472960.230000004,0.0,0.0,-7397030.549999998
2021-06-09,Middle-earth,Fornost,39600,131601563.72999999,106425476.43000004,29333880.030000012,0.0,0.0,-15296812.439999998
2021-06-09,Middle-earth,Edoras,62773,203957205.27000016,164303270.04000002,44948917.650000006,981718.9200000002,14196.0,-20296908.449999996
2021-06-09,Middle-earth,Hobbiton,74407,251181621.59999996,203913571.68,53283061.64999998,1376059.229999999,18564.0,-27424845.629999988
2021-06-09,Middle-earth,other,23169,75268507.85999997,60707569.64999998,16911468.21000001,0.0,0.0,-7169684.34
2021-06-16,Middle-earth,other,12597,39888715.22999999,32707078.950000003,8344321.440000008,0.0,0.0,-5040977.759999997
2021-06-16,Middle-earth,other,10933,34146255.779999994,28114457.27999999,7009717.260000006,0.0,0.0,-4679525.759999999
2021-06-16,Middle-earth,Khazad-dum,245370,794434234.2299993,674952388.1100001,137835076.4700004,2199544.6199999996,75894.0,-118169636.1300001
2021-06-16,Middle-earth,Lake Town,59446,204162700.56,171920693.49000007,37057066.41000002,404351.2199999998,4914.0,-26048982.959999975
2021-06-16,Middle-earth,Pelargir,48444,162963315.05999985,136320139.41000006,30647834.490000002,271839.7500000002,3822.0,-21567098.279999983
2021-06-16,Middle-earth,Goblin Town,38013,129909990.21,109396456.26000005,23931351.990000002,0.0,0.0,-17770066.859999985
2021-06-16,Middle-earth,Archet,28182,94695744.78000006,79365631.80000004,17808742.770000003,0.0,0.0,-12273045.330000004
2021-06-16,Middle-earth,Minas Morgul,71526,226160800.31999993,189875032.62,41428050.29999996,645462.0899999999,13104.0,-29281704.270000033
2021-06-16,Middle-earth,other,8247,26590120.830000002,21943961.13,5398277.429999997,0.0,0.0,-3648118.1099999994
2021-06-16,Middle-earth,Rivendell,93855,289148520.5700001,243729685.28999987,52914246.83999995,0.0,0.0,-51734802.21000001
2021-06-16,Middle-earth,other,28564,95052323.73000003,81445613.34000003,15841747.74000002,0.0,0.0,-14927219.580000004
2021-06-16,Middle-earth,Osgiliath,1190262,3904470870.3000035,3389846238.870006,582816883.7399945,16189448.730000002,440076.0,-508780359.35999924
2021-06-16,Middle-earth,Minas Tirith,211138,692050055.9699997,564621422.8200003,148405085.01000047,0.0,0.0,-116412255.95999996
2021-06-16,Middle-earth,Lonely Mountain,73570,233533836.90000018,193083050.15999994,46423794.690000035,501648.41999999975,9282.0,-29130396.74999999
2021-06-16,Middle-earth,Gondolin,53320,184795834.85999978,154928024.16000018,34461316.89000001,267048.6000000001,7098.0,-35348706.11999999
2021-06-16,Middle-earth,other,22078,73324805.19000006,60922423.380000055,14509865.369999995,0.0,0.0,-8614422.18
2021-06-16,Middle-earth,Dale,55800,187893175.46999988,155904253.04999998,37495479.839999974,0.0,0.0,-26670107.100000013
2021-06-16,Middle-earth,other,21064,69820730.07000001,58041416.16000001,13676251.67999999,0.0,0.0,-8787274.860000001
2021-06-16,Middle-earth,Fornost,40645,137812515.75000018,114721971.00000016,26839459.920000028,0.0,0.0,-20011825.46999999
2021-06-16,Middle-earth,Edoras,64435,213209920.55999985,179217341.93999985,39006906.12000001,466297.65000000043,4914.0,-26968070.220000006
2021-06-16,Middle-earth,Hobbiton,71959,259634299.47000003,218999084.85000026,46547450.040000014,604195.4099999996,5460.0,-34536315.449999996
2021-06-16,Middle-earth,other,23574,80430173.46000008,66355822.25999995,16351583.429999987,0.0,0.0,-10064963.999999993
2021-06-23,Middle-earth,other,4729,14660708.789999997,13572940.29,1263700.6199999957,0.0,0.0,-1410361.6799999997
2021-06-23,Middle-earth,other,4420,12345253.83000001,11846892.330000011,588260.3999999991,0.0,0.0,-1442439.1800000002
2021-06-23,Middle-earth,Khazad-dum,153019,445456950.1200003,433340478.4800001,17005210.950000007,0.0,0.0,-32005821.12000003
2021-06-23,Middle-earth,Lake Town,27318,88356425.43000002,83114137.47000006,6127782.570000005,0.0,0.0,-7074276.300000003
2021-06-23,Middle-earth,Pelargir,20088,68664788.01000002,64586673.060000025,4777560.05999999,0.0,0.0,-6570924.359999997
2021-06-23,Middle-earth,Goblin Town,17314,54142348.26000008,52143892.71000006,2545383.7499999898,0.0,0.0,-4581341.309999999
2021-06-23,Middle-earth,Archet,13365,44199038.51999997,42168893.12999999,2368670.8499999926,0.0,0.0,-4183061.6100000003
2021-06-23,Middle-earth,Minas Morgul,31762,94664584.55999997,90895863.24000004,4411155.839999994,0.0,0.0,-6012628.440000003
2021-06-23,Middle-earth,other,3295,10570630.979999995,9890213.969999991,819614.2499999974,0.0,0.0,-1935064.95
2021-06-23,Middle-earth,Rivendell,50967,148992769.38000003,143763563.57999995,6407342.759999996,0.0,0.0,-16903949.790000003
2021-06-23,Middle-earth,other,19501,56297866.16999996,54631643.42999996,1988501.9699999944,0.0,0.0,-5191368.000000002
2021-06-23,Middle-earth,Osgiliath,864472,2681408113.0199995,2639461316.3099976,55050671.13000004,0.0,0.0,-131048329.22999988
2021-06-23,Middle-earth,Minas Tirith,99322,350742646.7999997,296058928.6199997,63928983.29999992,0.0,0.0,-46858315.139999986
2021-06-23,Middle-earth,Lonely Mountain,28960,88325704.74000004,83462862.21000001,5703526.920000002,0.0,0.0,-8297013.269999993
2021-06-23,Middle-earth,Gondolin,21634,68284296.99000002,64432261.53000001,4536050.609999992,0.0,0.0,-11729925.479999995
2021-06-23,Middle-earth,other,10264,32461130.52000002,30475388.58000002,2448594.329999991,0.0,0.0,-2387294.9100000015
2021-06-23,Middle-earth,Dale,25369,80323261.19999999,76986040.95000006,4173645.8399999947,0.0,0.0,-7747865.580000006
2021-06-23,Middle-earth,other,11178,34327503.210000016,32517838.080000013,2108540.069999994,0.0,0.0,-2781842.6999999983
2021-06-23,Middle-earth,Fornost,16038,48819577.17000003,45724909.230000004,3646376.369999989,0.0,0.0,-5031712.139999996
2021-06-23,Middle-earth,Edoras,31063,99306280.70999998,95358023.66999993,4882809.749999995,0.0,0.0,-7459965.240000005
2021-06-23,Middle-earth,Hobbiton,36157,123159199.8,118197981.72000001,5797078.56,0.0,0.0,-10948266.420000013
2021-06-23,Middle-earth,other,8010,26196716.91,23917843.949999977,2655077.8799999943,0.0,0.0,-2630772.6899999995
2021-06-30,Middle-earth,other,3139,9544230.150000013,8428288.050000004,1300326.2999999982,0.0,0.0,-1412742.2399999998
2021-06-30,Middle-earth,other,3300,9978734.220000004,8767979.220000003,1410528.209999996,0.0,0.0,-917782.3199999997
2021-06-30,Middle-earth,Khazad-dum,131736,424569856.62000006,375322422.92999977,56875689.78,3524552.850000002,70980.0,-48168089.96999998
2021-06-30,Middle-earth,Lake Town,18333,65548301.910000026,58560793.19999998,7592042.640000008,520092.3000000001,2730.0,-8911675.500000006
2021-06-30,Middle-earth,Pelargir,14770,51193350.38999999,45312307.94999999,6410250.210000005,410654.7900000001,4368.0,-8099983.710000007
2021-06-30,Middle-earth,Goblin Town,12349,44578451.19,39647372.309999995,5899407.149999991,0.0,0.0,-3435852.419999998
2021-06-30,Middle-earth,Archet,9531,35047909.26000001,31258942.26000001,4403782.109999974,0.0,0.0,-3274905.269999999
2021-06-30,Middle-earth,Minas Morgul,22500,78678329.73000003,69004410.93000002,10515075.479999997,655071.6900000005,8736.0,-6358325.610000006
2021-06-30,Middle-earth,other,2409,7763732.34,6870484.529999997,1046875.8299999976,0.0,0.0,-1920718.799999999
2021-06-30,Middle-earth,Rivendell,44632,141060377.6400001,124045379.64000009,20004184.199999996,0.0,0.0,-24974637.869999994
2021-06-30,Middle-earth,other,16347,50928291.95999995,44293390.050000004,7804412.07,0.0,0.0,-6602289.33
2021-06-30,Middle-earth,Osgiliath,796009,2850901301.429998,2517613078.889998,362727079.2599979,29157158.94000002,502320.0,-230153119.56000006
2021-06-30,Middle-earth,Minas Tirith,91011,323764535.6400002,272648733.63000023,60014365.319999985,0.0,0.0,-43861222.86
2021-06-30,Middle-earth,Lonely Mountain,20107,70632692.13000007,62549077.50000002,8713452.929999996,589827.4199999996,7098.0,-8922598.230000012
2021-06-30,Middle-earth,Gondolin,14722,45705457.979999945,40477420.620000035,5879131.4399999995,195809.25000000003,1638.0,-10220238.21
2021-06-30,Middle-earth,other,6526,23074058.279999964,20423277.419999976,3212210.8199999817,0.0,0.0,-1803577.2299999988
2021-06-30,Middle-earth,Dale,21309,70685321.06999989,62857267.19999994,9552867.869999995,0.0,0.0,-9265589.970000004
2021-06-30,Middle-earth,other,7861,26509241.85,23330377.979999993,3690151.919999982,0.0,0.0,-3114741.629999999
2021-06-30,Middle-earth,Fornost,11931,37591534.89,32759426.699999988,5622377.66999999,0.0,0.0,-6568942.3800000055
2021-06-30,Middle-earth,Edoras,23229,84595301.70000005,75294554.79000004,10406058.389999999,763878.5699999997,7098.0,-9107547.540000007
2021-06-30,Middle-earth,Hobbiton,28527,107398844.27999987,94736192.46,13705801.200000005,965756.6099999996,3822.0,-13213434.78
2021-06-30,Middle-earth,other,4513,15145797.029999986,13616333.63999998,1786793.1899999925,0.0,0.0,-2432045.069999998
2021-07-06,Middle-earth,other,2067,7462556.0100000035,6334356.210000007,1315415.0099999977,0.0,0.0,-1139168.9399999997
2021-07-06,Middle-earth,other,2472,8166764.970000013,6772261.86000001,1646446.6199999924,0.0,0.0,-562614.78
2021-07-06,Middle-earth,Khazad-dum,112726,386509870.1099998,324390246.1799999,67758987.65999997,4388335.77,97188.0,-38621244.48
2021-07-06,Middle-earth,Lake Town,15453,59348340.87,51198602.91,8743532.07,655126.2900000002,8190.0,-7359446.640000006
2021-07-06,Middle-earth,Pelargir,11244,45264382.80000004,38593109.10000002,7204972.319999999,500561.8799999998,4914.0,-6619750.410000005
2021-07-06,Middle-earth,Goblin Town,10168,38782920.53999998,32741220.32999999,7127770.649999995,0.0,0.0,-3026688.209999999
2021-07-06,Middle-earth,Archet,8824,34518188.25000001,29531297.250000007,5794632.479999989,0.0,0.0,-2862030.9899999993
2021-07-06,Middle-earth,Minas Morgul,20958,77828925.71999998,65257005.449999996,13665705.689999996,863919.4200000004,14196.0,-5080289.759999998
2021-07-06,Middle-earth,other,1818,6224787.660000006,5371176.720000001,995505.4199999988,0.0,0.0,-1496924.5200000003
2021-07-06,Middle-earth,Rivendell,35604,131317802.07000004,111990218.34000005,22852778.130000025,0.0,0.0,-19251929.969999984
2021-07-06,Middle-earth,other,12702,45213602.07000003,37547259.75000002,8971598.999999996,0.0,0.0,-5387027.099999996
2021-07-06,Middle-earth,Osgiliath,647595,2650198013.1900015,2239995540.5099974,441261475.19999707,35480726.190000005,561288.0,-183934866.57000005
2021-07-06,Middle-earth,Minas Tirith,81651,300164002.31999993,254057813.10000005,54065086.53000002,0.0,0.0,-29013091.379999995
2021-07-06,Middle-earth,Lonely Mountain,16005,59802970.5,50702144.22000001,9801472.589999996,668604.2999999999,5460.0,-6567883.140000004
2021-07-06,Middle-earth,Gondolin,10525,37635771.80999995,32277199.50000001,6010187.819999996,231048.09000000005,1092.0,-8094327.150000002
2021-07-06,Middle-earth,other,5619,20674707.690000016,17524282.230000015,3681183.86999998,0.0,0.0,-1578829.9799999988
2021-07-06,Middle-earth,Dale,17710,64977024.839999996,55267558.70999997,11489865.659999989,0.0,0.0,-7762880.580000005
2021-07-06,Middle-earth,other,5536,22134023.730000004,18606620.76,4095761.6699999785,0.0,0.0,-2465869.7699999986
2021-07-06,Middle-earth,Fornost,9781,34898725.67999996,29302116.47999998,6529199.0399999935,0.0,0.0,-5549915.28
2021-07-06,Middle-earth,Edoras,19929,77853157.19999999,66187564.16999996,12832004.640000004,925491.8399999997,9828.0,-7633838.940000002
2021-07-06,Middle-earth,Hobbiton,24084,97329403.07999997,82728800.7,15692004.509999998,1196455.2600000007,9282.0,-10575981.77999999
2021-07-06,Middle-earth,other,4200,15254601.180000002,13206172.980000002,2391267.059999987,0.0,0.0,-2237180.4
2021-07-13,Middle-earth,other,1926,7501002.599999994,6453487.949999997,1221934.3499999978,0.0,0.0,-1244216.6099999999
2021-07-13,Middle-earth,other,2560,9669949.379999999,8225752.08,1742799.239999994,0.0,0.0,-1491789.39
2021-07-13,Middle-earth,Khazad-dum,109504,406900638.68999976,344432098.9199999,67453729.98000005,4645766.579999999,93366.0,-39723129.80999998
2021-07-13,Middle-earth,Lake Town,15057,66000428.13,57864454.82999994,8747471.459999999,642841.2900000004,3822.0,-9910724.460000003
2021-07-13,Middle-earth,Pelargir,11602,49105651.139999986,42611153.12999999,6980727.389999997,524441.1900000001,2730.0,-6627009.479999996
2021-07-13,Middle-earth,Goblin Town,11281,45098204.970000006,38653032.60000001,7602902.579999995,0.0,0.0,-5328987.3
2021-07-13,Middle-earth,Archet,8523,36167495.91000002,31247162.310000017,5723982.809999989,0.0,0.0,-4357582.3199999975
2021-07-13,Middle-earth,Minas Morgul,21973,89977100.84999993,75739918.80000001,14860356.419999989,1002062.8800000007,12558.0,-8498410.829999994
2021-07-13,Middle-earth,other,1576,6415849.440000002,5659969.7700000005,885483.6899999997,0.0,0.0,-1302297.3599999996
2021-07-13,Middle-earth,Rivendell,35370,139947588.69,120869559.71999992,22704148.74,0.0,0.0,-19445809.110000014
2021-07-13,Middle-earth,other,12916,49218733.199999996,41642030.43,8924820.449999997,0.0,0.0,-5958994.860000003
2021-07-13,Middle-earth,Osgiliath,643770,2733535882.3500004,2325205670.9699974,438848551.0499968,36374380.76999998,567294.0,-165317350.37999997
2021-07-13,Middle-earth,Minas Tirith,80620,335733196.89000016,287275232.79,56234025.12000001,0.0,0.0,-37908362.310000025
2021-07-13,Middle-earth,Lonely Mountain,16365,66379682.46000005,56948960.249999955,10133121.180000007,707607.81,5460.0,-8485284.990000006
2021-07-13,Middle-earth,Gondolin,11568,44645270.67,39018694.25999999,6276144.419999999,244621.6500000001,2184.0,-10830947.400000012
2021-07-13,Middle-earth,other,5728,22461050.430000022,19222896.419999998,3790697.8199999784,0.0,0.0,-2589664.3499999996
2021-07-13,Middle-earth,Dale,17419,67618799.42999993,58361953.65000002,11046554.610000001,0.0,0.0,-8450873.34
2021-07-13,Middle-earth,other,5428,22668669.659999996,19407045.839999992,3797307.1499999817,0.0,0.0,-2832233.039999997
2021-07-13,Middle-earth,Fornost,10171,38895268.230000034,33339254.130000014,6485191.439999997,0.0,0.0,-6146764.259999999
2021-07-13,Middle-earth,Edoras,20367,87180117.56999996,75101797.67999996,13106421.509999998,1064517.0899999996,7098.0,-9285139.5
2021-07-13,Middle-earth,Hobbiton,24400,104779958.01000002,90141023.69999993,15681384.810000008,1253886.2700000012,3276.0,-12149512.83
2021-07-13,Middle-earth,other,4474,17340670.620000005,15130001.250000002,2571193.169999987,0.0,0.0,-2608075.469999999
2021-07-20,Middle-earth,other,1996,8040390.540000008,6935949.930000005,1289927.7299999984,0.0,0.0,-1639485.1199999992
2021-07-20,Middle-earth,other,2775,9939034.559999993,8395301.459999995,1796902.3799999966,0.0,0.0,-1925823.9
2021-07-20,Middle-earth,Khazad-dum,111006,440294170.67999977,372655177.4399999,71681104.95000002,5031982.410000003,88452.0,-50181159.210000016
2021-07-20,Middle-earth,Lake Town,16218,73176776.39999996,64056741.84000001,9746727.9,791724.5699999997,4914.0,-11546805.270000001
2021-07-20,Middle-earth,Pelargir,13884,59902377.98999998,52101203.7000001,8368361.820000004,646600.5000000001,4914.0,-9154326.090000004
